CMDLINE streamlit run streamlitapp.py
MEM 788.792969 1612676088.9999
MEM 788.792969 1612676089.1003
MEM 788.792969 1612676089.2031
MEM 788.792969 1612676089.3066
MEM 788.792969 1612676089.4121
MEM 788.792969 1612676089.5126
MEM 788.792969 1612676089.6176
MEM 788.792969 1612676089.7185
MEM 788.792969 1612676089.8216
MEM 788.792969 1612676089.9222
MEM 788.792969 1612676090.0257
MEM 788.792969 1612676090.1281
MEM 788.792969 1612676090.2298
MEM 788.792969 1612676090.3302
MEM 788.792969 1612676090.4329
MEM 788.792969 1612676090.5362
MEM 788.792969 1612676090.6382
MEM 788.792969 1612676090.7395
MEM 788.792969 1612676090.8425
MEM 788.792969 1612676090.9443
MEM 788.792969 1612676091.0448
MEM 788.792969 1612676091.1490
MEM 788.792969 1612676091.2528
MEM 788.792969 1612676091.3582
MEM 788.792969 1612676091.4636
MEM 788.792969 1612676091.5686
MEM 788.792969 1612676091.6690
MEM 788.792969 1612676091.7715
MEM 788.792969 1612676091.8723
MEM 788.792969 1612676091.9751
MEM 788.792969 1612676092.0802
MEM 788.792969 1612676092.1846
MEM 788.792969 1612676092.2866
MEM 788.792969 1612676092.3877
MEM 788.792969 1612676092.4891
MEM 788.792969 1612676092.5945
MEM 788.792969 1612676092.6952
MEM 788.792969 1612676092.7957
MEM 788.792969 1612676092.8960
MEM 788.792969 1612676093.0008
MEM 788.792969 1612676093.1062
MEM 788.792969 1612676093.2095
MEM 788.792969 1612676093.3110
MEM 788.792969 1612676093.4114
MEM 788.792969 1612676093.5146
MEM 788.792969 1612676093.6160
MEM 788.792969 1612676093.7191
MEM 788.792969 1612676093.8232
MEM 788.792969 1612676093.9237
MEM 788.792969 1612676094.0262
MEM 788.792969 1612676094.1311
MEM 788.792969 1612676094.2359
MEM 788.792969 1612676094.3408
MEM 788.792969 1612676094.4461
MEM 788.792969 1612676094.5501
MEM 788.792969 1612676094.6536
MEM 788.792969 1612676094.7565
MEM 788.792969 1612676094.8606
MEM 788.792969 1612676094.9644
MEM 788.792969 1612676095.0663
MEM 788.792969 1612676095.1670
MEM 788.792969 1612676095.2708
MEM 788.792969 1612676095.3756
MEM 788.792969 1612676095.4810
MEM 788.792969 1612676095.5850
MEM 788.792969 1612676095.6895
MEM 788.792969 1612676095.7920
MEM 788.792969 1612676095.8949
MEM 788.792969 1612676095.9983
MEM 788.792969 1612676096.1010
MEM 788.792969 1612676096.2022
MEM 788.792969 1612676096.3026
MEM 788.792969 1612676096.4078
MEM 788.792969 1612676096.5100
MEM 788.792969 1612676096.6124
MEM 788.792969 1612676096.7178
MEM 788.792969 1612676096.8219
MEM 788.792969 1612676096.9256
MEM 788.792969 1612676097.0263
MEM 788.792969 1612676097.1318
MEM 788.792969 1612676097.2351
MEM 788.792969 1612676097.3382
MEM 788.792969 1612676097.4436
MEM 788.792969 1612676097.5490
MEM 788.792969 1612676097.6544
MEM 788.792969 1612676097.7556
MEM 788.792969 1612676097.8572
MEM 788.792969 1612676097.9627
MEM 788.792969 1612676098.0641
MEM 788.792969 1612676098.1648
MEM 788.792969 1612676098.2664
MEM 788.792969 1612676098.3679
MEM 788.792969 1612676098.4691
MEM 788.792969 1612676098.5742
MEM 788.792969 1612676098.6796
MEM 788.792969 1612676098.7817
MEM 788.792969 1612676098.8836
MEM 788.792969 1612676098.9844
MEM 788.792969 1612676099.0866
MEM 788.792969 1612676099.1920
MEM 788.792969 1612676099.2938
MEM 788.792969 1612676099.3994
MEM 788.792969 1612676099.5026
MEM 788.792969 1612676099.6034
MEM 788.792969 1612676099.7059
MEM 788.792969 1612676099.8092
MEM 788.792969 1612676099.9119
MEM 788.792969 1612676100.0162
MEM 788.792969 1612676100.1212
MEM 788.792969 1612676100.2265
MEM 788.792969 1612676100.3269
MEM 788.792969 1612676100.4313
MEM 788.792969 1612676100.5363
MEM 788.792969 1612676100.6367
MEM 788.792969 1612676100.7404
MEM 788.792969 1612676100.8423
MEM 788.792969 1612676100.9425
MEM 788.792969 1612676101.0430
MEM 788.792969 1612676101.1470
MEM 788.792969 1612676101.2489
MEM 788.792969 1612676101.3541
MEM 788.792969 1612676101.4569
MEM 788.792969 1612676101.5609
MEM 788.792969 1612676101.6662
MEM 788.792969 1612676101.7693
MEM 788.792969 1612676101.8736
MEM 788.792969 1612676101.9765
MEM 788.792969 1612676102.0769
MEM 787.648438 1612676102.1795
MEM 788.789062 1612676102.2800
MEM 788.824219 1612676102.3805
MEM 788.824219 1612676102.4838
MEM 788.824219 1612676102.5890
MEM 788.828125 1612676102.6895
MEM 787.328125 1612676102.7926
MEM 787.382812 1612676102.8934
MEM 783.570312 1612676102.9985
MEM 790.015625 1612676103.1011
MEM 798.214844 1612676103.2018
MEM 796.632812 1612676103.3042
MEM 802.601562 1612676103.4068
MEM 801.214844 1612676103.5073
MEM 800.207031 1612676103.6103
MEM 800.230469 1612676103.7120
MEM 804.902344 1612676103.8165
MEM 814.828125 1612676103.9183
MEM 814.835938 1612676104.0205
MEM 817.574219 1612676104.1219
MEM 817.574219 1612676104.2246
MEM 817.605469 1612676104.3285
MEM 817.605469 1612676104.4291
MEM 817.605469 1612676104.5340
MEM 817.605469 1612676104.6358
MEM 817.605469 1612676104.7412
MEM 817.609375 1612676104.8416
MEM 817.609375 1612676104.9420
MEM 819.558594 1612676105.0441
MEM 816.593750 1612676105.1444
MEM 815.667969 1612676105.2468
MEM 815.671875 1612676105.3486
MEM 817.187500 1612676105.4509
MEM 817.187500 1612676105.5516
MEM 817.187500 1612676105.6537
MEM 815.699219 1612676105.7563
MEM 815.699219 1612676105.8567
MEM 817.628906 1612676105.9593
MEM 817.628906 1612676106.0619
MEM 817.628906 1612676106.1654
MEM 814.238281 1612676106.2707
MEM 814.335938 1612676106.3711
MEM 814.449219 1612676106.4765
MEM 818.121094 1612676106.5771
MEM 818.121094 1612676106.6783
MEM 817.894531 1612676106.7810
MEM 816.199219 1612676106.8848
MEM 816.203125 1612676106.9897
MEM 816.203125 1612676107.0935
MEM 816.203125 1612676107.1972
MEM 816.195312 1612676107.3006
MEM 816.265625 1612676107.4029
MEM 817.964844 1612676107.5069
MEM 817.996094 1612676107.6110
MEM 817.769531 1612676107.7113
MEM 817.769531 1612676107.8117
MEM 816.378906 1612676107.9139
MEM 816.425781 1612676108.0184
MEM 818.066406 1612676108.1202
MEM 818.066406 1612676108.2247
MEM 818.066406 1612676108.3251
MEM 814.578125 1612676108.4282
MEM 814.628906 1612676108.5297
MEM 814.628906 1612676108.6340
MEM 818.027344 1612676108.7381
MEM 818.027344 1612676108.8388
MEM 818.027344 1612676108.9433
MEM 818.027344 1612676109.0470
MEM 817.859375 1612676109.1516
MEM 817.863281 1612676109.2538
MEM 817.863281 1612676109.3565
MEM 817.863281 1612676109.4585
MEM 817.863281 1612676109.5598
MEM 817.867188 1612676109.6623
MEM 817.867188 1612676109.7662
MEM 817.867188 1612676109.8704
MEM 817.867188 1612676109.9709
MEM 817.890625 1612676110.0715
MEM 818.050781 1612676110.1725
MEM 818.066406 1612676110.2729
MEM 818.066406 1612676110.3737
MEM 818.066406 1612676110.4743
MEM 818.101562 1612676110.5794
MEM 818.300781 1612676110.6805
MEM 818.304688 1612676110.7842
MEM 818.535156 1612676110.8880
MEM 818.535156 1612676110.9915
MEM 818.539062 1612676111.0923
MEM 818.554688 1612676111.1946
MEM 818.554688 1612676111.2952
MEM 818.558594 1612676111.3995
MEM 818.558594 1612676111.5008
MEM 818.558594 1612676111.6060
MEM 818.558594 1612676111.7090
MEM 818.558594 1612676111.8124
MEM 818.566406 1612676111.9178
MEM 818.566406 1612676112.0224
MEM 818.570312 1612676112.1250
MEM 818.570312 1612676112.2274
MEM 818.699219 1612676112.3279
MEM 818.863281 1612676112.4284
MEM 818.867188 1612676112.5324
MEM 818.972656 1612676112.6370
MEM 819.000000 1612676112.7422
MEM 819.269531 1612676112.8458
MEM 819.300781 1612676112.9502
MEM 819.453125 1612676113.0531
MEM 819.531250 1612676113.1535
MEM 819.660156 1612676113.2588
MEM 819.761719 1612676113.3602
MEM 819.855469 1612676113.4640
MEM 819.960938 1612676113.5669
MEM 820.011719 1612676113.6681
MEM 820.105469 1612676113.7698
MEM 820.164062 1612676113.8722
MEM 827.492188 1612676113.9739
MEM 835.863281 1612676114.0744
MEM 843.207031 1612676114.1780
MEM 846.375000 1612676114.2792
MEM 854.226562 1612676114.3836
MEM 860.007812 1612676114.4849
MEM 866.703125 1612676114.5889
MEM 872.601562 1612676114.6891
MEM 875.398438 1612676114.7918
MEM 884.234375 1612676114.8921
MEM 887.523438 1612676114.9937
MEM 895.109375 1612676115.0945
MEM 905.613281 1612676115.1997
MEM 912.292969 1612676115.3004
MEM 911.640625 1612676115.4046
MEM 908.152344 1612676115.5076
MEM 908.152344 1612676115.6080
MEM 908.152344 1612676115.7095
MEM 908.152344 1612676115.8137
MEM 908.152344 1612676115.9171
MEM 908.152344 1612676116.0224
MEM 908.152344 1612676116.1265
MEM 908.152344 1612676116.2302
MEM 908.152344 1612676116.3334
MEM 908.152344 1612676116.4380
MEM 908.152344 1612676116.5417
MEM 908.152344 1612676116.6438
MEM 908.152344 1612676116.7459
MEM 908.152344 1612676116.8485
MEM 908.152344 1612676116.9527
MEM 908.152344 1612676117.0581
MEM 908.152344 1612676117.1623
MEM 908.152344 1612676117.2677
MEM 908.152344 1612676117.3705
MEM 908.152344 1612676117.4750
MEM 908.152344 1612676117.5780
MEM 908.152344 1612676117.6800
MEM 908.152344 1612676117.7824
MEM 908.152344 1612676117.8873
MEM 908.152344 1612676117.9886
MEM 908.152344 1612676118.0907
MEM 908.152344 1612676118.1916
MEM 908.152344 1612676118.2934
MEM 908.152344 1612676118.3989
MEM 908.152344 1612676118.5028
MEM 908.152344 1612676118.6032
MEM 908.152344 1612676118.7087
MEM 908.152344 1612676118.8139
MEM 908.152344 1612676118.9149
MEM 908.152344 1612676119.0191
MEM 908.152344 1612676119.1245
MEM 908.152344 1612676119.2280
MEM 908.152344 1612676119.3303
MEM 908.152344 1612676119.4349
MEM 908.152344 1612676119.5374
MEM 908.152344 1612676119.6404
MEM 908.152344 1612676119.7415
MEM 908.152344 1612676119.8469
MEM 908.152344 1612676119.9498
MEM 908.152344 1612676120.0512
MEM 908.152344 1612676120.1524
MEM 908.152344 1612676120.2547
MEM 908.152344 1612676120.3593
MEM 908.152344 1612676120.4629
MEM 908.152344 1612676120.5652
MEM 908.152344 1612676120.6698
MEM 908.152344 1612676120.7733
MEM 908.152344 1612676120.8736
MEM 908.152344 1612676120.9750
MEM 908.152344 1612676121.0767
MEM 908.152344 1612676121.1816
MEM 908.152344 1612676121.2820
MEM 908.152344 1612676121.3860
MEM 908.152344 1612676121.4914
MEM 908.152344 1612676121.5919
MEM 908.152344 1612676121.6949
MEM 908.152344 1612676121.7991
MEM 908.152344 1612676121.9026
MEM 908.152344 1612676122.0037
MEM 908.152344 1612676122.1091
MEM 908.152344 1612676122.2096
MEM 908.152344 1612676122.3148
MEM 908.152344 1612676122.4191
MEM 908.152344 1612676122.5225
MEM 908.152344 1612676122.6276
MEM 908.152344 1612676122.7295
MEM 908.152344 1612676122.8346
MEM 908.152344 1612676122.9392
MEM 908.152344 1612676123.0446
MEM 908.152344 1612676123.1468
MEM 908.152344 1612676123.2473
MEM 908.152344 1612676123.3487
MEM 908.152344 1612676123.4506
MEM 908.152344 1612676123.5536
MEM 908.152344 1612676123.6541
MEM 908.152344 1612676123.7591
MEM 908.152344 1612676123.8646
MEM 908.152344 1612676123.9652
MEM 908.152344 1612676124.0656
MEM 908.152344 1612676124.1680
MEM 908.152344 1612676124.2714
MEM 908.152344 1612676124.3768
MEM 908.152344 1612676124.4812
MEM 908.152344 1612676124.5866
MEM 908.152344 1612676124.6903
MEM 908.152344 1612676124.7911
MEM 908.152344 1612676124.8918
MEM 908.152344 1612676124.9927
MEM 908.152344 1612676125.0978
MEM 908.152344 1612676125.1984
MEM 908.152344 1612676125.3038
MEM 908.152344 1612676125.4094
MEM 908.152344 1612676125.5133
MEM 908.152344 1612676125.6154
MEM 908.152344 1612676125.7159
MEM 908.152344 1612676125.8173
MEM 908.152344 1612676125.9182
MEM 908.152344 1612676126.0193
MEM 908.152344 1612676126.1247
MEM 908.152344 1612676126.2263
MEM 908.152344 1612676126.3313
MEM 908.152344 1612676126.4343
MEM 908.152344 1612676126.5397
MEM 908.152344 1612676126.6453
MEM 908.152344 1612676126.7477
MEM 908.152344 1612676126.8485
MEM 908.152344 1612676126.9514
MEM 908.152344 1612676127.0521
MEM 908.152344 1612676127.1540
MEM 908.152344 1612676127.2587
MEM 908.152344 1612676127.3633
MEM 908.152344 1612676127.4649
MEM 908.152344 1612676127.5704
MEM 908.152344 1612676127.6758
MEM 908.152344 1612676127.7762
MEM 908.152344 1612676127.8813
MEM 908.152344 1612676127.9868
MEM 908.152344 1612676128.0872
MEM 908.152344 1612676128.1909
MEM 908.152344 1612676128.2963
MEM 908.152344 1612676128.3983
MEM 908.152344 1612676128.4996
MEM 908.152344 1612676128.6050
MEM 908.152344 1612676128.7104
MEM 908.152344 1612676128.8159
MEM 908.152344 1612676128.9164
MEM 908.152344 1612676129.0195
MEM 908.152344 1612676129.1249
MEM 908.152344 1612676129.2271
MEM 908.152344 1612676129.3289
MEM 908.152344 1612676129.4318
MEM 908.152344 1612676129.5356
MEM 908.152344 1612676129.6366
MEM 908.152344 1612676129.7400
MEM 908.152344 1612676129.8406
MEM 908.152344 1612676129.9458
MEM 908.152344 1612676130.0482
MEM 908.152344 1612676130.1499
MEM 908.152344 1612676130.2535
MEM 908.152344 1612676130.3590
MEM 908.152344 1612676130.4639
MEM 908.152344 1612676130.5646
MEM 908.152344 1612676130.6680
MEM 908.152344 1612676130.7683
MEM 908.152344 1612676130.8693
MEM 908.152344 1612676130.9709
MEM 908.152344 1612676131.0748
MEM 908.152344 1612676131.1792
MEM 908.152344 1612676131.2809
MEM 908.152344 1612676131.3848
MEM 908.152344 1612676131.4902
MEM 908.152344 1612676131.5926
MEM 908.152344 1612676131.6980
MEM 908.152344 1612676131.8034
MEM 908.152344 1612676131.9089
MEM 908.152344 1612676132.0095
MEM 908.152344 1612676132.1102
MEM 908.152344 1612676132.2110
MEM 908.152344 1612676132.3121
MEM 908.152344 1612676132.4139
MEM 908.152344 1612676132.5155
MEM 908.152344 1612676132.6210
MEM 908.152344 1612676132.7264
MEM 908.152344 1612676132.8318
MEM 908.152344 1612676132.9320
MEM 908.152344 1612676133.0374
MEM 908.152344 1612676133.1396
MEM 908.152344 1612676133.2450
MEM 908.152344 1612676133.3506
MEM 908.152344 1612676133.4528
MEM 908.152344 1612676133.5538
MEM 908.152344 1612676133.6592
MEM 908.152344 1612676133.7601
MEM 908.152344 1612676133.8653
MEM 908.152344 1612676133.9707
MEM 908.152344 1612676134.0762
MEM 908.152344 1612676134.1816
MEM 908.152344 1612676134.2849
MEM 908.152344 1612676134.3870
MEM 908.152344 1612676134.4878
MEM 908.152344 1612676134.5921
MEM 908.152344 1612676134.6964
MEM 908.152344 1612676134.8000
MEM 908.152344 1612676134.9011
MEM 908.152344 1612676135.0016
MEM 908.152344 1612676135.1038
MEM 908.152344 1612676135.2054
MEM 908.152344 1612676135.3108
MEM 908.152344 1612676135.4123
MEM 908.152344 1612676135.5143
MEM 908.152344 1612676135.6175
MEM 908.152344 1612676135.7195
MEM 908.152344 1612676135.8222
MEM 908.152344 1612676135.9270
MEM 908.152344 1612676136.0308
MEM 908.152344 1612676136.1345
MEM 908.152344 1612676136.2369
MEM 908.152344 1612676136.3419
MEM 908.152344 1612676136.4459
MEM 908.152344 1612676136.5505
MEM 908.152344 1612676136.6559
MEM 908.152344 1612676136.7610
MEM 908.152344 1612676136.8646
MEM 908.152344 1612676136.9649
MEM 908.152344 1612676137.0685
MEM 908.152344 1612676137.1689
MEM 908.152344 1612676137.2734
MEM 908.152344 1612676137.3738
MEM 908.152344 1612676137.4792
MEM 908.152344 1612676137.5797
MEM 908.152344 1612676137.6819
MEM 908.152344 1612676137.7835
MEM 908.152344 1612676137.8848
MEM 908.152344 1612676137.9874
MEM 908.152344 1612676138.0901
MEM 908.152344 1612676138.1912
MEM 908.152344 1612676138.2916
MEM 908.152344 1612676138.3925
MEM 908.152344 1612676138.4928
MEM 908.152344 1612676138.5982
MEM 908.152344 1612676138.6987
MEM 908.152344 1612676138.8041
MEM 908.152344 1612676138.9045
MEM 908.152344 1612676139.0075
MEM 908.152344 1612676139.1120
MEM 908.152344 1612676139.2129
MEM 908.152344 1612676139.3155
MEM 908.152344 1612676139.4199
MEM 908.152344 1612676139.5226
MEM 908.152344 1612676139.6232
MEM 908.152344 1612676139.7243
MEM 908.152344 1612676139.8278
MEM 908.152344 1612676139.9296
MEM 908.152344 1612676140.0305
MEM 908.152344 1612676140.1355
MEM 908.152344 1612676140.2369
MEM 908.152344 1612676140.3417
MEM 908.152344 1612676140.4451
MEM 908.152344 1612676140.5506
MEM 908.152344 1612676140.6510
